36,33,32,32,32
36,33,32,32,32
36,30,30,30,28
36,30,30,30,28
36,32,30,30,30
36,30,30,30,28
36,32,30,30,30
36,32,30,30,30
36,33,32,32,32
36,32,30,30,30
36,33,32,32,32
36,30,30,30,28
36,30,30,30,30
36,30,30,30,28
36,30,30,30,30
36,33,32,32,32
36,30,30,30,30
36,33,32,32,32
36,33,32,32,32
36,30,30,30,30
36,30,30,30,30
36,30,30,30,28
36,30,30,30,28
36,30,30,30,30
36,33,32,32,32
36,33,32,32,32
36,33,31,31,30
36,33,32,32,32
36,30,30,30,30
36,33,32,32,32
36,30,30,30,30
36,33,32,32,32
36,30,30,30,28
36,32,30,30,30
36,33,32,32,32
36,32,30,30,30
36,32,30,30,30
36,33,32,32,32
36,30,30,30,30
36,33,32,32,32
36,32,30,30,30
36,32,30,30,30
36,33,32,32,32
36,30,30,30,28
36,30,30,30,28
36,30,30,30,30
36,32,30,30,30
36,30,30,30,28
36,30,30,30,30
36,33,32,32,32
36,30,30,30,28
