71,70,70,70,70
70,70,70,70,69
78,78,78,78,78
72,72,72,72,72
78,78,78,78,78
75,75,75,75,75
75,75,75,75,75
70,70,70,70,69
70,70,70,70,69
70,70,70,70,69
71,70,70,70,70
74,74,74,74,74
75,75,75,75,75
70,70,70,70,69
74,74,74,74,72
78,78,78,78,78
78,78,78,78,78
78,78,78,78,78
72,72,72,72,72
71,71,71,71,71
71,70,70,70,70
76,76,76,76,76
75,75,75,75,75
71,70,70,70,70
76,76,76,76,76
71,70,70,70,70
75,75,75,75,75
71,71,71,71,71
76,76,76,76,76
71,70,70,70,70
74,74,74,74,74
70,70,70,70,69
71,70,70,70,70
73,73,73,73,72
76,76,76,76,76
72,72,72,72,72
78,77,77,77,77
78,78,78,78,78
74,74,74,74,74
78,78,78,78,78
76,76,76,76,76
71,71,71,71,71
75,75,75,75,75
72,72,72,72,72
71,70,70,70,70
73,73,73,73,73
71,70,70,70,70
76,76,76,76,76
71,70,70,70,70
78,78,78,78,78
78,78,78,78,78
