8,6,6,6,6
5,5,5,5,5
8,6,6,6,6
8,5,5,5,5
8,6,6,6,6
8,6,6,6,6
8,6,6,6,6
8,5,5,5,5
8,5,5,5,5
8,5,5,5,5
8,6,6,6,6
8,6,6,6,6
8,6,6,6,6
5,5,5,5,5
5,5,5,5,5
5,5,5,5,5
5,5,5,5,5
5,5,5,5,5
8,6,6,6,6
5,5,5,5,5
8,6,6,6,6
8,6,6,6,6
8,5,5,5,5
8,6,6,6,6
5,5,5,5,5
8,6,6,6,6
8,6,6,6,6
8,6,6,6,6
8,6,6,6,6
8,6,6,6,6
5,5,5,5,5
4,4,4,4,4
8,5,5,5,5
5,5,5,5,5
8,6,6,6,6
5,5,5,5,5
8,6,6,6,6
8,6,6,6,6
8,6,6,6,6
5,5,5,5,5
8,6,6,6,6
5,5,5,5,5
8,6,6,6,6
5,5,5,5,5
5,5,5,5,5
5,5,5,5,5
5,5,5,5,5
8,6,6,6,6
5,5,5,5,5
5,5,5,5,5
8,6,6,6,6
