63,61,60,59,59
67,67,67,64,64
65,64,60,60,59
67,67,67,64,64
61,60,60,59,58
65,64,60,60,59
65,64,60,60,59
67,67,67,64,64
68,67,65,65,64
68,67,65,65,64
65,64,60,60,59
68,67,65,65,64
67,67,67,64,64
61,60,60,59,58
68,67,65,65,64
61,60,60,59,58
67,67,67,64,64
67,67,67,64,64
67,67,67,64,64
68,67,65,65,64
65,64,60,60,59
65,64,60,60,59
61,60,60,59,58
67,67,67,64,64
67,65,65,65,64
68,67,65,65,64
65,64,60,60,59
61,60,60,59,58
65,64,60,60,59
67,67,67,64,64
65,65,65,65,63
67,67,67,64,64
65,64,60,60,59
61,60,60,59,58
67,67,67,64,64
67,67,67,64,64
67,67,67,64,64
65,64,60,60,59
65,64,60,60,59
65,64,60,60,59
61,60,60,59,58
61,60,60,59,58
65,64,60,60,59
67,67,67,64,64
67,67,67,64,64
65,64,60,60,59
68,67,65,65,64
61,60,60,59,58
67,67,67,64,64
67,67,67,64,64
63,61,60,59,59
