70,70,70,70,70
72,72,72,72,72
70,70,70,70,70
72,72,72,71,71
72,72,72,71,71
72,72,72,72,72
70,70,70,70,70
72,72,72,72,72
73,73,73,73,73
72,72,72,72,72
72,72,72,72,72
72,72,72,71,71
70,70,70,70,70
72,72,72,72,72
72,72,72,71,71
72,72,72,72,72
72,72,72,72,72
72,72,72,71,71
72,72,72,72,72
70,70,70,70,70
70,70,70,70,70
70,70,70,70,70
71,71,71,71,71
72,72,72,72,72
72,72,72,72,72
72,72,72,71,71
72,72,72,72,72
70,70,70,70,70
73,73,73,73,73
73,73,73,73,73
72,72,72,72,72
75,74,74,74,74
75,75,75,75,75
72,72,72,72,72
72,72,72,72,72
73,73,73,73,73
73,73,73,73,73
70,70,70,70,70
71,71,71,71,71
72,72,72,72,72
72,72,72,72,72
75,74,74,74,72
72,72,72,72,72
72,72,72,71,71
72,72,72,72,72
73,73,73,73,73
72,72,72,71,71
72,72,72,71,71
73,73,73,73,73
70,70,70,70,70
72,72,72,72,72
