36,30,30,30,30
36,34,33,33,32
36,34,33,33,32
36,34,34,33,33
36,33,32,31,30
36,34,33,33,32
36,34,33,33,32
36,30,30,30,30
36,30,29,28,28
36,33,32,31,30
36,34,33,33,32
36,31,30,30,30
36,33,32,31,31
36,34,33,33,32
36,34,33,33,32
36,33,32,31,30
36,34,33,33,32
36,30,30,30,30
36,30,30,30,30
36,30,30,30,30
36,30,30,30,30
36,29,29,29,29
36,32,32,31,31
36,30,30,30,30
36,30,30,30,30
36,33,32,31,30
36,33,32,31,30
36,34,33,33,32
36,34,33,33,32
36,32,32,31,31
36,33,32,31,30
36,29,29,29,29
36,32,32,31,31
36,29,29,29,29
36,33,32,31,30
36,33,32,31,30
36,33,32,31,30
36,30,30,30,30
36,29,29,29,29
36,34,33,33,32
36,33,32,31,30
36,33,32,31,31
36,33,32,31,30
36,33,31,29,29
36,30,30,30,30
36,31,30,30,30
36,33,32,31,30
36,30,30,30,30
36,33,32,31,30
36,30,30,30,30
36,33,32,31,30
