216,127,114,105,100
216,128,117,113,105
216,125,116,110,103
216,125,116,110,103
216,128,117,113,105
216,125,116,110,103
216,125,116,110,103
216,117,105,99,94
216,125,116,110,103
216,128,117,113,105
216,125,116,110,103
216,128,117,113,105
216,128,117,113,105
216,125,116,110,103
216,125,116,110,103
216,117,105,99,94
216,117,105,99,94
216,128,117,113,105
216,128,117,113,105
216,125,116,110,103
216,117,105,99,94
216,125,116,110,103
216,128,117,113,105
216,125,116,110,103
216,125,116,110,103
216,117,105,99,94
216,128,117,113,105
216,128,117,113,105
216,117,105,99,94
216,128,117,113,105
216,128,117,113,105
216,127,114,105,100
216,117,105,99,94
216,117,105,99,94
216,125,116,110,103
216,125,116,110,103
216,125,116,110,103
216,128,117,113,105
216,128,117,113,105
216,128,117,113,105
216,125,116,110,103
216,125,116,110,103
216,125,116,110,103
216,117,105,99,94
216,117,105,99,94
216,128,117,113,105
216,128,117,113,105
216,128,117,113,105
216,125,116,110,103
216,123,110,106,104
216,117,105,99,94
