70,69,67,67,67
61,61,59,59,59
59,57,56,55,54
68,65,64,64,63
68,65,64,64,63
70,69,67,67,67
70,69,67,67,67
61,61,59,59,59
59,57,56,55,54
59,57,56,55,54
70,69,67,67,67
68,65,64,64,63
61,61,59,59,59
68,65,64,64,63
70,69,67,67,67
70,69,67,67,67
68,65,64,64,63
66,63,61,61,60
70,69,67,67,67
59,57,56,55,54
68,65,64,64,63
61,61,59,59,59
70,69,67,67,67
61,61,59,59,59
59,57,56,55,54
68,65,64,64,63
61,61,59,59,59
61,61,59,59,59
61,61,59,59,59
70,69,67,67,67
61,61,59,59,59
68,65,64,64,63
68,65,64,64,63
59,57,56,55,54
70,69,67,67,67
59,57,56,55,54
61,61,59,59,59
70,69,67,67,67
70,69,67,67,67
59,57,56,55,54
68,65,64,64,63
61,61,59,59,59
61,61,59,59,59
70,69,67,67,67
68,65,64,64,63
59,57,56,55,54
70,69,67,67,67
68,65,64,64,63
68,65,64,64,63
68,65,64,64,63
61,61,59,59,59
